DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,CZ,2018,22.547,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,CZ,2019,27.247,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,CZ,2020,20.597,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2009,114.544,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2010,94.700,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2011,96.639,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2012,103.069,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2013,45.678,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2014,53.351,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2015,183.955,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2016,27.412,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2017,18.277,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2018,20.912,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2019,1.839,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DE,2020,1.531,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2009,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2010,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2011,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2012,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2013,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2014,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2015,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2016,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2017,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2018,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2019,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,DK,2020,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2009,782.033,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2010,580.917,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2011,535.388,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2012,291.539,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2013,323.685,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2014,245.190,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2015,369.662,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2016,169.596,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2017,171.091,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2018,180.623,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2019,193.917,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EA19,2020,105.349,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2009,1.946,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2010,1.946,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2011,1.302,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2012,1.302,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2013,2.594,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2014,1.297,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2015,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2016,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2017,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2018,1.051,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2019,0.959,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EE,2020,1.031,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2009,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2010,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2011,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2012,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2013,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2014,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2015,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2016,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2017,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2018,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2019,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EL,2020,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2009,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2010,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2011,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2012,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2013,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2014,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2015,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2016,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2017,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2018,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2019,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,ES,2020,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2009,1614.938,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2010,1537.861,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2011,1382.207,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2012,1145.434,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2013,1120.797,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2014,947.763,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2015,1050.309,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2016,890.503,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2017,876.605,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2018,816.989,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2019,718.126,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,EU27_2020,2020,638.499,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2009,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2010,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2011,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2012,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2013,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2014,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2015,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2016,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2017,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2018,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2019,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FI,2020,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2009,106.812,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2010,131.031,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2011,46.226,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2012,51.623,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2013,55.545,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2014,41.443,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2015,42.534,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2016,44.112,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2017,41.215,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2018,36.258,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2019,34.857,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,FR,2020,30.631,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,GE,2013,0.658,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,GE,2014,0.658,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,GE,2015,1.064,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,GE,2016,1.064,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,GE,2017,0.532,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,GE,2018,0.192,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,GE,2019,0.006,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,GE,2020,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,HR,2009,1.556,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,HR,2010,1.190,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,HR,2011,1.963,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,HR,2012,2.045,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,HR,2013,0.367,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,HR,2014,0.000,
ESTAT:TEN00128(1.0),14/04/22 11:00:00,A,FC_OTH_CP_E,C0000X0350-0370,KTOE,HR,2015,0.000,
