DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2012,1120.628,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2013,1153.081,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2014,1150.020,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2015,1134.065,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2016,1196.810,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2017,1211.081,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2018,1245.540,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2019,1145.844,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EA19,2020,1040.856,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2009,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2010,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2011,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2012,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2013,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2014,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2015,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2016,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2017,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2018,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2019,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EE,2020,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2009,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2010,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2011,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2012,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2013,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2014,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2015,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2016,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2017,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2018,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2019,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EL,2020,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2009,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2010,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2011,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2012,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2013,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2014,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2015,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2016,40.126,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2017,38.789,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2018,49.279,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2019,35.199,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,ES,2020,18.480,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2009,1193.896,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2010,1385.234,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2011,1666.780,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2012,1618.154,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2013,1710.919,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2014,1709.571,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2015,1699.972,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2016,1739.978,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2017,1727.122,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2018,1743.679,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2019,1612.279,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,EU27_2020,2020,1481.562,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2009,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2010,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2011,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2012,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2013,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2014,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2015,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2016,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2017,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2018,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2019,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FI,2020,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2009,46.145,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2010,45.476,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2011,284.175,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2012,252.130,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2013,267.887,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2014,345.266,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2015,304.150,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2016,319.371,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2017,297.138,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2018,333.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2019,268.612,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,FR,2020,242.994,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,GE,2013,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,GE,2014,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,GE,2015,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,GE,2016,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,GE,2017,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,GE,2018,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,GE,2019,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,GE,2020,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2009,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2010,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2011,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2012,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2013,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2014,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2015,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2016,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2017,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2018,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2019,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HR,2020,0.000,
