DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BE,2020,328.533,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2009,153.981,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2010,210.631,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2011,196.538,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2012,171.169,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2013,163.841,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2014,177.775,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2015,185.369,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2016,170.057,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2017,199.527,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2018,229.060,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2019,196.352,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,BG,2020,179.999,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2009,14.435,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2010,16.655,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2011,7.336,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2012,0.000,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2013,0.000,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2014,2.218,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2015,3.679,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2016,0.000,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2017,2.980,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2018,13.614,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2019,17.199,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CY,2020,14.004,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2009,1744.794,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2010,882.303,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2011,900.231,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2012,913.604,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2013,831.833,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2014,724.224,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2015,702.057,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2016,695.873,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2017,872.734,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2018,834.639,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2019,752.061,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,CZ,2020,747.294,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2009,2978.490,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2010,3288.373,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2011,3918.376,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2012,3496.013,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2013,3580.847,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2014,3451.660,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2015,3964.513,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2016,4083.146,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2017,4029.231,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2018,3245.072,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2019,3073.895,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DE,2020,3100.226,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2009,94.423,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2010,105.524,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2011,116.370,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2012,87.037,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2013,93.662,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2014,101.569,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2015,100.151,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2016,107.053,
