,country,time-period,fuel-type,value(GWH)
1621,Netherlands,2019-05,Coal and manufactured gases,1346.853
1622,Netherlands,2019-06,Coal and manufactured gases,1047.287
1623,Netherlands,2019-07,Coal and manufactured gases,1135.459
1624,Netherlands,2019-08,Coal and manufactured gases,635.986
1625,Netherlands,2019-09,Coal and manufactured gases,544.247
1626,Netherlands,2019-10,Coal and manufactured gases,1631.382
1627,Netherlands,2019-11,Coal and manufactured gases,2263.19
1628,Netherlands,2019-12,Coal and manufactured gases,1994.535
1629,Netherlands,2020-01,Coal and manufactured gases,935.3
1630,Netherlands,2020-02,Coal and manufactured gases,841.608
1631,Netherlands,2020-03,Coal and manufactured gases,920.319
1632,Netherlands,2020-04,Coal and manufactured gases,471.44
1633,Netherlands,2020-05,Coal and manufactured gases,500.895
1634,Netherlands,2020-06,Coal and manufactured gases,388.944
1635,Netherlands,2020-07,Coal and manufactured gases,540.39
1636,Netherlands,2020-08,Coal and manufactured gases,596.685
1637,Netherlands,2020-09,Coal and manufactured gases,1152.938
1638,Netherlands,2020-10,Coal and manufactured gases,1093.429
1639,Netherlands,2020-11,Coal and manufactured gases,1070.487
1640,Netherlands,2020-12,Coal and manufactured gases,1073.082
1641,Netherlands,2021-01,Coal and manufactured gases,1588.943
1642,Netherlands,2021-02,Coal and manufactured gases,1036.376
1643,Netherlands,2021-03,Coal and manufactured gases,1210.889
1644,Netherlands,2021-04,Coal and manufactured gases,797.271
1645,Netherlands,2021-05,Coal and manufactured gases,715.785
1646,Netherlands,2021-06,Coal and manufactured gases,652.586
1647,Netherlands,2021-07,Coal and manufactured gases,1489.974
1648,Netherlands,2021-08,Coal and manufactured gases,1545.868
1649,Netherlands,2021-09,Coal and manufactured gases,1439.271
1650,Netherlands,2021-10,Coal and manufactured gases,2005.655
1651,Netherlands,2021-11,Coal and manufactured gases,1836.672
1652,Netherlands,2021-12,Coal and manufactured gases,2215.643
1653,Netherlands,2022-01,Coal and manufactured gases,1699.24
1654,Netherlands,2022-02,Coal and manufactured gases,923.657
1655,Netherlands,2022-03,Coal and manufactured gases,1528.224
1656,Netherlands,2022-04,Coal and manufactured gases,1115.186
1657,Netherlands,2022-05,Coal and manufactured gases,589.748
1658,Norway,2017-01,Coal and manufactured gases,0.0
1659,Norway,2017-02,Coal and manufactured gases,0.0
1660,Norway,2017-03,Coal and manufactured gases,0.0
1661,Norway,2017-04,Coal and manufactured gases,0.0
1662,Norway,2017-05,Coal and manufactured gases,0.0
1663,Norway,2017-06,Coal and manufactured gases,0.0
1664,Norway,2017-07,Coal and manufactured gases,0.0
1665,Norway,2017-08,Coal and manufactured gases,0.0
1666,Norway,2017-09,Coal and manufactured gases,0.0
1667,Norway,2017-10,Coal and manufactured gases,0.0
1668,Norway,2017-11,Coal and manufactured gases,0.0
1669,Norway,2017-12,Coal and manufactured gases,0.0
1670,Norway,2018-01,Coal and manufactured gases,0.0
1671,Norway,2018-02,Coal and manufactured gases,0.0
1672,Norway,2018-03,Coal and manufactured gases,0.0
1673,Norway,2018-04,Coal and manufactured gases,0.0
1674,Norway,2018-05,Coal and manufactured gases,0.0
1675,Norway,2018-06,Coal and manufactured gases,0.0
1676,Norway,2018-07,Coal and manufactured gases,0.0
1677,Norway,2018-08,Coal and manufactured gases,0.0
1678,Norway,2018-09,Coal and manufactured gases,0.0
1679,Norway,2018-10,Coal and manufactured gases,0.0
1680,Norway,2018-11,Coal and manufactured gases,0.0
1681,Norway,2018-12,Coal and manufactured gases,0.0
1682,Norway,2019-01,Coal and manufactured gases,0.0
1683,Norway,2019-02,Coal and manufactured gases,0.0
1684,Norway,2019-03,Coal and manufactured gases,0.0
1685,Norway,2019-04,Coal and manufactured gases,0.0
1686,Norway,2019-05,Coal and manufactured gases,0.0
1687,Norway,2019-06,Coal and manufactured gases,0.0
1688,Norway,2019-07,Coal and manufactured gases,0.0
1689,Norway,2019-08,Coal and manufactured gases,0.0
1690,Norway,2019-09,Coal and manufactured gases,0.0
1691,Norway,2019-10,Coal and manufactured gases,0.0
1692,Norway,2019-11,Coal and manufactured gases,0.0
1693,Norway,2019-12,Coal and manufactured gases,0.0
1694,Norway,2020-01,Coal and manufactured gases,0.0
1695,Norway,2020-02,Coal and manufactured gases,0.0
1696,Norway,2020-03,Coal and manufactured gases,0.0
1697,Norway,2020-04,Coal and manufactured gases,0.0
1698,Norway,2020-05,Coal and manufactured gases,0.0
1699,Norway,2020-06,Coal and manufactured gases,0.0
1700,Norway,2020-07,Coal and manufactured gases,0.0
1701,Norway,2020-08,Coal and manufactured gases,0.0
1702,Norway,2020-09,Coal and manufactured gases,0.0
1703,Norway,2020-10,Coal and manufactured gases,0.0
1704,Norway,2020-11,Coal and manufactured gases,0.0
1705,Norway,2020-12,Coal and manufactured gases,0.0
1706,Norway,2021-01,Coal and manufactured gases,0.0
1707,Norway,2021-02,Coal and manufactured gases,0.0
1708,Norway,2021-03,Coal and manufactured gases,0.0
1709,Norway,2021-04,Coal and manufactured gases,0.0
1710,Norway,2021-05,Coal and manufactured gases,0.0
1711,Norway,2021-06,Coal and manufactured gases,0.0
1712,Norway,2021-07,Coal and manufactured gases,0.0
1713,Norway,2021-08,Coal and manufactured gases,0.0
1714,Norway,2021-09,Coal and manufactured gases,0.0
1715,Norway,2021-10,Coal and manufactured gases,0.0
1716,Norway,2021-11,Coal and manufactured gases,0.0
1717,Norway,2021-12,Coal and manufactured gases,0.0
1718,Norway,2022-01,Coal and manufactured gases,0.0
1719,Norway,2022-02,Coal and manufactured gases,0.0
1720,Norway,2022-03,Coal and manufactured gases,0.0
1721,Norway,2022-04,Coal and manufactured gases,0.0
1722,Norway,2022-05,Coal and manufactured gases,0.0
1723,Poland,2017-01,Coal and manufactured gases,12091.658
1724,Poland,2017-02,Coal and manufactured gases,10431.34
1725,Poland,2017-03,Coal and manufactured gases,10137.968
1726,Poland,2017-04,Coal and manufactured gases,9115.325
1727,Poland,2017-05,Coal and manufactured gases,9751.789
1728,Poland,2017-06,Coal and manufactured gases,9354.686
1729,Poland,2017-07,Coal and manufactured gases,10145.696
1730,Poland,2017-08,Coal and manufactured gases,10072.89
1731,Poland,2017-09,Coal and manufactured gases,9720.766
1732,Poland,2017-10,Coal and manufactured gases,9686.949
1733,Poland,2017-11,Coal and manufactured gases,10151.872
1734,Poland,2017-12,Coal and manufactured gases,9982.882
1735,Poland,2018-01,Coal and manufactured gases,10138.276
1736,Poland,2018-02,Coal and manufactured gases,10415.872
1737,Poland,2018-03,Coal and manufactured gases,10758.336
1738,Poland,2018-04,Coal and manufactured gases,8673.423
1739,Poland,2018-05,Coal and manufactured gases,9191.617
1740,Poland,2018-06,Coal and manufactured gases,9551.778
1741,Poland,2018-07,Coal and manufactured gases,10359.896
1742,Poland,2018-08,Coal and manufactured gases,10238.848
1743,Poland,2018-09,Coal and manufactured gases,9840.715
1744,Poland,2018-10,Coal and manufactured gases,9985.874
1745,Poland,2018-11,Coal and manufactured gases,10412.314
1746,Poland,2018-12,Coal and manufactured gases,10505.534
1747,Poland,2019-01,Coal and manufactured gases,10894.804
1748,Poland,2019-02,Coal and manufactured gases,8923.42
1749,Poland,2019-03,Coal and manufactured gases,8839.478
1750,Poland,2019-04,Coal and manufactured gases,8331.696
1751,Poland,2019-05,Coal and manufactured gases,8944.061
1752,Poland,2019-06,Coal and manufactured gases,8982.102
1753,Poland,2019-07,Coal and manufactured gases,8964.912
1754,Poland,2019-08,Coal and manufactured gases,9200.043
1755,Poland,2019-09,Coal and manufactured gases,8721.191
1756,Poland,2019-10,Coal and manufactured gases,9271.108
1757,Poland,2019-11,Coal and manufactured gases,8772.113
1758,Poland,2019-12,Coal and manufactured gases,8750.464
1759,Poland,2020-01,Coal and manufactured gases,9237.98
1760,Poland,2020-02,Coal and manufactured gases,8108.244
1761,Poland,2020-03,Coal and manufactured gases,8262.817
1762,Poland,2020-04,Coal and manufactured gases,6983.517
1763,Poland,2020-05,Coal and manufactured gases,7157.624
1764,Poland,2020-06,Coal and manufactured gases,7544.266
1765,Poland,2020-07,Coal and manufactured gases,7987.721
1766,Poland,2020-08,Coal and manufactured gases,8390.279
1767,Poland,2020-09,Coal and manufactured gases,8360.019
1768,Poland,2020-10,Coal and manufactured gases,8804.393
1769,Poland,2020-11,Coal and manufactured gases,8810.169
1770,Poland,2020-12,Coal and manufactured gases,9148.389
1771,Poland,2021-01,Coal and manufactured gases,10518.363
1772,Poland,2021-02,Coal and manufactured gases,9328.132
1773,Poland,2021-03,Coal and manufactured gases,9461.279
1774,Poland,2021-04,Coal and manufactured gases,8746.641
1775,Poland,2021-05,Coal and manufactured gases,8271.355
1776,Poland,2021-06,Coal and manufactured gases,9073.239
1777,Poland,2021-07,Coal and manufactured gases,10049.604
1778,Poland,2021-08,Coal and manufactured gases,9605.352
1779,Poland,2021-09,Coal and manufactured gases,10372.218
1780,Poland,2021-10,Coal and manufactured gases,9829.364
1781,Poland,2021-11,Coal and manufactured gases,10450.274
1782,Poland,2021-12,Coal and manufactured gases,11515.358
1783,Poland,2022-01,Coal and manufactured gases,10061.746
1784,Poland,2022-02,Coal and manufactured gases,8548.867
1785,Poland,2022-03,Coal and manufactured gases,10941.705
1786,Poland,2022-04,Coal and manufactured gases,9383.726
1787,Poland,2022-05,Coal and manufactured gases,8803.667
1788,Portugal,2017-01,Coal and manufactured gases,1271.596
1789,Portugal,2017-02,Coal and manufactured gases,926.195
1790,Portugal,2017-03,Coal and manufactured gases,902.391
1791,Portugal,2017-04,Coal and manufactured gases,1037.567
1792,Portugal,2017-05,Coal and manufactured gases,1247.532
1793,Portugal,2017-06,Coal and manufactured gases,1209.695
1794,Portugal,2017-07,Coal and manufactured gases,1192.624
1795,Portugal,2017-08,Coal and manufactured gases,1225.33
1796,Portugal,2017-09,Coal and manufactured gases,1209.359
1797,Portugal,2017-10,Coal and manufactured gases,1178.0
1798,Portugal,2017-11,Coal and manufactured gases,1119.0
1799,Portugal,2017-12,Coal and manufactured gases,1099.0
1800,Portugal,2018-01,Coal and manufactured gases,1035.0
1801,Portugal,2018-02,Coal and manufactured gases,1022.0
1802,Portugal,2018-03,Coal and manufactured gases,347.0
1803,Portugal,2018-04,Coal and manufactured gases,235.0
1804,Portugal,2018-05,Coal and manufactured gases,924.0
1805,Portugal,2018-06,Coal and manufactured gases,1070.0
1806,Portugal,2018-07,Coal and manufactured gases,1231.0
1807,Portugal,2018-08,Coal and manufactured gases,1127.0
1808,Portugal,2018-09,Coal and manufactured gases,1208.0
1809,Portugal,2018-10,Coal and manufactured gases,902.0
1810,Portugal,2018-11,Coal and manufactured gases,989.0
1811,Portugal,2018-12,Coal and manufactured gases,1053.0
1812,Portugal,2019-01,Coal and manufactured gases,1018.0
1813,Portugal,2019-02,Coal and manufactured gases,597.0
1814,Portugal,2019-03,Coal and manufactured gases,587.0
1815,Portugal,2019-04,Coal and manufactured gases,491.0
1816,Portugal,2019-05,Coal and manufactured gases,337.657
1817,Portugal,2019-06,Coal and manufactured gases,527.997
1818,Portugal,2019-07,Coal and manufactured gases,757.168
1819,Portugal,2019-08,Coal and manufactured gases,81.515
1820,Portugal,2019-09,Coal and manufactured gases,49.66
1821,Portugal,2019-10,Coal and manufactured gases,292.34
1822,Portugal,2019-11,Coal and manufactured gases,219.444
1823,Portugal,2019-12,Coal and manufactured gases,137.0
1824,Portugal,2020-01,Coal and manufactured gases,113.854
1825,Portugal,2020-02,Coal and manufactured gases,19.654
1826,Portugal,2020-03,Coal and manufactured gases,7.217
1827,Portugal,2020-04,Coal and manufactured gases,0.0
1828,Portugal,2020-05,Coal and manufactured gases,16.984
1829,Portugal,2020-06,Coal and manufactured gases,6.315
1830,Portugal,2020-07,Coal and manufactured gases,89.061
1831,Portugal,2020-08,Coal and manufactured gases,333.273
1832,Portugal,2020-09,Coal and manufactured gases,552.488
1833,Portugal,2020-10,Coal and manufactured gases,230.914
1834,Portugal,2020-11,Coal and manufactured gases,663.705
1835,Portugal,2020-12,Coal and manufactured gases,155.437
1836,Portugal,2021-01,Coal and manufactured gases,187.984
1837,Portugal,2021-02,Coal and manufactured gases,25.089
1838,Portugal,2021-03,Coal and manufactured gases,28.322
1839,Portugal,2021-04,Coal and manufactured gases,128.587
1840,Portugal,2021-05,Coal and manufactured gases,35.09
1841,Portugal,2021-06,Coal and manufactured gases,36.518
1842,Portugal,2021-07,Coal and manufactured gases,73.365
1843,Portugal,2021-08,Coal and manufactured gases,34.873
1844,Portugal,2021-09,Coal and manufactured gases,62.995
1845,Portugal,2021-10,Coal and manufactured gases,42.712
1846,Portugal,2021-11,Coal and manufactured gases,75.638
1847,Portugal,2021-12,Coal and manufactured gases,0.0
1848,Portugal,2022-01,Coal and manufactured gases,0.0
1849,Portugal,2022-02,Coal and manufactured gases,0.0
1850,Portugal,2022-03,Coal and manufactured gases,0.0
1851,Portugal,2022-04,Coal and manufactured gases,0.0
1852,Portugal,2022-05,Coal and manufactured gases,0.0
1853,Romania,2017-01,Coal and manufactured gases,1608.0
1854,Romania,2017-02,Coal and manufactured gases,1232.0
1855,Romania,2017-03,Coal and manufactured gases,1060.0
1856,Romania,2017-04,Coal and manufactured gases,931.0
1857,Romania,2017-05,Coal and manufactured gases,1284.0
1858,Romania,2017-06,Coal and manufactured gases,1208.0
1859,Romania,2017-07,Coal and manufactured gases,1315.0
1860,Romania,2017-08,Coal and manufactured gases,1252.0
1861,Romania,2017-09,Coal and manufactured gases,1109.0
1862,Romania,2017-10,Coal and manufactured gases,1239.0
1863,Romania,2017-11,Coal and manufactured gases,1219.0
1864,Romania,2017-12,Coal and manufactured gases,1229.0
1865,Romania,2018-01,Coal and manufactured gases,1461.0
1866,Romania,2018-02,Coal and manufactured gases,1373.0
1867,Romania,2018-03,Coal and manufactured gases,1322.0
1868,Romania,2018-04,Coal and manufactured gases,706.0
1869,Romania,2018-05,Coal and manufactured gases,962.0
1870,Romania,2018-06,Coal and manufactured gases,961.0
1871,Romania,2018-07,Coal and manufactured gases,1048.0
1872,Romania,2018-08,Coal and manufactured gases,1075.0
1873,Romania,2018-09,Coal and manufactured gases,1023.0
1874,Romania,2018-10,Coal and manufactured gases,1089.0
1875,Romania,2018-11,Coal and manufactured gases,1231.0
1876,Romania,2018-12,Coal and manufactured gases,1262.0
1877,Romania,2019-01,Coal and manufactured gases,1083.0
1878,Romania,2019-02,Coal and manufactured gases,979.0
1879,Romania,2019-03,Coal and manufactured gases,1015.0
1880,Romania,2019-04,Coal and manufactured gases,1008.0
1881,Romania,2019-05,Coal and manufactured gases,893.0
1882,Romania,2019-06,Coal and manufactured gases,857.0
1883,Romania,2019-07,Coal and manufactured gases,1032.0
1884,Romania,2019-08,Coal and manufactured gases,984.0
1885,Romania,2019-09,Coal and manufactured gases,950.0
1886,Romania,2019-10,Coal and manufactured gases,983.0
1887,Romania,2019-11,Coal and manufactured gases,928.0
1888,Romania,2019-12,Coal and manufactured gases,963.0
1889,Romania,2020-01,Coal and manufactured gases,920.0
1890,Romania,2020-02,Coal and manufactured gases,633.0
1891,Romania,2020-03,Coal and manufactured gases,675.0
1892,Romania,2020-04,Coal and manufactured gases,388.0
1893,Romania,2020-05,Coal and manufactured gases,378.0
1894,Romania,2020-06,Coal and manufactured gases,411.0
1895,Romania,2020-07,Coal and manufactured gases,771.0
1896,Romania,2020-08,Coal and manufactured gases,798.0
1897,Romania,2020-09,Coal and manufactured gases,750.0
1898,Romania,2020-10,Coal and manufactured gases,693.0
1899,Romania,2020-11,Coal and manufactured gases,730.0
1900,Romania,2020-12,Coal and manufactured gases,821.0
1901,Romania,2021-01,Coal and manufactured gases,732.0
1902,Romania,2021-02,Coal and manufactured gases,771.0
1903,Romania,2021-03,Coal and manufactured gases,743.0
1904,Romania,2021-04,Coal and manufactured gases,821.0
1905,Romania,2021-05,Coal and manufactured gases,656.0
1906,Romania,2021-06,Coal and manufactured gases,706.0
1907,Romania,2021-07,Coal and manufactured gases,895.0
1908,Romania,2021-08,Coal and manufactured gases,765.0
1909,Romania,2021-09,Coal and manufactured gases,732.0
1910,Romania,2021-10,Coal and manufactured gases,812.0
1911,Romania,2021-11,Coal and manufactured gases,779.0
1912,Romania,2021-12,Coal and manufactured gases,759.0
1913,Romania,2022-01,Coal and manufactured gases,655.0
1914,Romania,2022-02,Coal and manufactured gases,620.0
1915,Romania,2022-03,Coal and manufactured gases,746.0
1916,Romania,2022-04,Coal and manufactured gases,662.0
1917,Romania,2022-05,Coal and manufactured gases,762.0
1918,Serbia,2017-01,Coal and manufactured gases,2632.229
1919,Serbia,2017-02,Coal and manufactured gases,2142.377
1920,Serbia,2017-03,Coal and manufactured gases,1641.834
1921,Serbia,2017-04,Coal and manufactured gases,1708.07
1922,Serbia,2017-05,Coal and manufactured gases,1745.682
1923,Serbia,2017-06,Coal and manufactured gases,1771.871
1924,Serbia,2017-07,Coal and manufactured gases,2099.734
1925,Serbia,2017-08,Coal and manufactured gases,2118.992
1926,Serbia,2017-09,Coal and manufactured gases,2115.372
1927,Serbia,2017-10,Coal and manufactured gases,2227.38
1928,Serbia,2017-11,Coal and manufactured gases,1748.569
1929,Serbia,2017-12,Coal and manufactured gases,2167.13
1930,Serbia,2018-01,Coal and manufactured gases,2434.243
1931,Serbia,2018-02,Coal and manufactured gases,1979.764
1932,Serbia,2018-03,Coal and manufactured gases,2032.792
1933,Serbia,2018-04,Coal and manufactured gases,1591.527
1934,Serbia,2018-05,Coal and manufactured gases,1544.87
1935,Serbia,2018-06,Coal and manufactured gases,1750.719
1936,Serbia,2018-07,Coal and manufactured gases,1648.033
1937,Serbia,2018-08,Coal and manufactured gases,1633.219
1938,Serbia,2018-09,Coal and manufactured gases,1799.503
1939,Serbia,2018-10,Coal and manufactured gases,2242.275
1940,Serbia,2018-11,Coal and manufactured gases,2232.68
1941,Serbia,2018-12,Coal and manufactured gases,2277.617
1942,Serbia,2019-01,Coal and manufactured gases,2233.275
1943,Serbia,2019-02,Coal and manufactured gases,2030.676
1944,Serbia,2019-03,Coal and manufactured gases,2496.265
1945,Serbia,2019-04,Coal and manufactured gases,1856.374
1946,Serbia,2019-05,Coal and manufactured gases,1540.937
1947,Serbia,2019-06,Coal and manufactured gases,1541.933
1948,Serbia,2019-07,Coal and manufactured gases,1734.136
1949,Serbia,2019-08,Coal and manufactured gases,1857.65
1950,Serbia,2019-09,Coal and manufactured gases,1709.591
1951,Serbia,2019-10,Coal and manufactured gases,1984.816
1952,Serbia,2019-11,Coal and manufactured gases,2013.237
1953,Serbia,2019-12,Coal and manufactured gases,2266.812
1954,Serbia,2020-01,Coal and manufactured gases,2471.287
1955,Serbia,2020-02,Coal and manufactured gases,2268.305
1956,Serbia,2020-03,Coal and manufactured gases,2264.44
1957,Serbia,2020-04,Coal and manufactured gases,1813.24
1958,Serbia,2020-05,Coal and manufactured gases,1625.648
1959,Serbia,2020-06,Coal and manufactured gases,1544.495
1960,Serbia,2020-07,Coal and manufactured gases,1718.916
1961,Serbia,2020-08,Coal and manufactured gases,1910.585
1962,Serbia,2020-09,Coal and manufactured gases,1881.031
1963,Serbia,2020-10,Coal and manufactured gases,2069.889
1964,Serbia,2020-11,Coal and manufactured gases,2219.304
1965,Serbia,2020-12,Coal and manufactured gases,2406.708
1966,Serbia,2021-01,Coal and manufactured gases,2275.971
1967,Serbia,2021-02,Coal and manufactured gases,2072.19
1968,Serbia,2021-03,Coal and manufactured gases,2293.777
1969,Serbia,2021-04,Coal and manufactured gases,1676.097
1970,Serbia,2021-05,Coal and manufactured gases,1297.001
1971,Serbia,2021-06,Coal and manufactured gases,1394.282
1972,Serbia,2021-07,Coal and manufactured gases,1753.179
1973,Serbia,2021-08,Coal and manufactured gases,1763.033
1974,Serbia,2021-09,Coal and manufactured gases,1719.884
1975,Serbia,2021-10,Coal and manufactured gases,1998.038
1976,Serbia,2021-11,Coal and manufactured gases,1861.957
1977,Serbia,2021-12,Coal and manufactured gases,1855.696
1978,Serbia,2022-01,Coal and manufactured gases,1846.927
1979,Serbia,2022-02,Coal and manufactured gases,1676.33
1980,Serbia,2022-03,Coal and manufactured gases,2117.531
1981,Serbia,2022-04,Coal and manufactured gases,1646.29
1982,Serbia,2022-05,Coal and manufactured gases,1275.455
1983,Sweden,2017-01,Coal and manufactured gases,71.501
1984,Sweden,2017-02,Coal and manufactured gases,99.096
1985,Sweden,2017-03,Coal and manufactured gases,76.165
1986,Sweden,2017-04,Coal and manufactured gases,31.823
1987,Sweden,2017-05,Coal and manufactured gases,6.398
1988,Sweden,2017-06,Coal and manufactured gases,1.775
1989,Sweden,2017-07,Coal and manufactured gases,0.747
1990,Sweden,2017-08,Coal and manufactured gases,0.045
1991,Sweden,2017-09,Coal and manufactured gases,5.453
1992,Sweden,2017-10,Coal and manufactured gases,19.965
1993,Sweden,2017-11,Coal and manufactured gases,66.713
1994,Sweden,2017-12,Coal and manufactured gases,77.63
1995,Sweden,2018-01,Coal and manufactured gases,98.231
1996,Sweden,2018-02,Coal and manufactured gases,98.802
1997,Sweden,2018-03,Coal and manufactured gases,103.261
1998,Sweden,2018-04,Coal and manufactured gases,38.615
1999,Sweden,2018-05,Coal and manufactured gases,0.009
2000,Sweden,2018-06,Coal and manufactured gases,0.0
2001,Sweden,2018-07,Coal and manufactured gases,0.0
2002,Sweden,2018-08,Coal and manufactured gases,0.93
2003,Sweden,2018-09,Coal and manufactured gases,2.806
2004,Sweden,2018-10,Coal and manufactured gases,11.399
2005,Sweden,2018-11,Coal and manufactured gases,23.929
2006,Sweden,2018-12,Coal and manufactured gases,107.684
2007,Sweden,2019-01,Coal and manufactured gases,112.455
2008,Sweden,2019-02,Coal and manufactured gases,73.778
2009,Sweden,2019-03,Coal and manufactured gases,74.14
2010,Sweden,2019-04,Coal and manufactured gases,40.255
2011,Sweden,2019-05,Coal and manufactured gases,0.0
2012,Sweden,2019-06,Coal and manufactured gases,0.0
2013,Sweden,2019-07,Coal and manufactured gases,0.0
2014,Sweden,2019-08,Coal and manufactured gases,0.0
2015,Sweden,2019-09,Coal and manufactured gases,0.064
2016,Sweden,2019-10,Coal and manufactured gases,1.956
2017,Sweden,2019-11,Coal and manufactured gases,1.786
2018,Sweden,2019-12,Coal and manufactured gases,0.341
2019,Sweden,2020-01,Coal and manufactured gases,0.224
2020,Sweden,2020-02,Coal and manufactured gases,0.833
2021,Sweden,2020-03,Coal and manufactured gases,0.033
2022,Sweden,2020-04,Coal and manufactured gases,0.274
2023,Sweden,2020-05,Coal and manufactured gases,0.0
2024,Sweden,2020-06,Coal and manufactured gases,0.0
2025,Sweden,2020-07,Coal and manufactured gases,0.0
2026,Sweden,2020-08,Coal and manufactured gases,0.0
2027,Sweden,2020-09,Coal and manufactured gases,0.005
2028,Sweden,2020-10,Coal and manufactured gases,0.0
2029,Sweden,2020-11,Coal and manufactured gases,0.168
2030,Sweden,2020-12,Coal and manufactured gases,0.721
2031,Sweden,2021-01,Coal and manufactured gases,2.01
2032,Sweden,2021-02,Coal and manufactured gases,4.37
2033,Sweden,2021-03,Coal and manufactured gases,0.19
2034,Sweden,2021-04,Coal and manufactured gases,0.0
2035,Sweden,2021-05,Coal and manufactured gases,0.0
2036,Sweden,2021-06,Coal and manufactured gases,0.0
2037,Sweden,2021-07,Coal and manufactured gases,0.0
2038,Sweden,2021-08,Coal and manufactured gases,0.0
2039,Sweden,2021-09,Coal and manufactured gases,0.25
2040,Sweden,2021-10,Coal and manufactured gases,0.17
2041,Sweden,2021-11,Coal and manufactured gases,1.17
2042,Sweden,2021-12,Coal and manufactured gases,5.66
2043,Sweden,2022-01,Coal and manufactured gases,1.0
2044,Sweden,2022-02,Coal and manufactured gases,1.0
2045,Sweden,2022-03,Coal and manufactured gases,0.0
2046,Sweden,2022-04,Coal and manufactured gases,0.0
2047,Sweden,2022-05,Coal and manufactured gases,0.0
2048,Sweden,2022-06,Coal and manufactured gases,0.0
2049,Slovenia,2017-01,Coal and manufactured gases,517.494
2050,Slovenia,2017-02,Coal and manufactured gases,401.597
2051,Slovenia,2017-03,Coal and manufactured gases,414.693
2052,Slovenia,2017-04,Coal and manufactured gases,322.142
2053,Slovenia,2017-05,Coal and manufactured gases,306.36
2054,Slovenia,2017-06,Coal and manufactured gases,257.593
2055,Slovenia,2017-07,Coal and manufactured gases,409.456
2056,Slovenia,2017-08,Coal and manufactured gases,398.424
2057,Slovenia,2017-09,Coal and manufactured gases,287.269
2058,Slovenia,2017-10,Coal and manufactured gases,330.044
2059,Slovenia,2017-11,Coal and manufactured gases,338.902
2060,Slovenia,2017-12,Coal and manufactured gases,318.373
2061,Slovenia,2018-01,Coal and manufactured gases,354.867
2062,Slovenia,2018-02,Coal and manufactured gases,422.436
2063,Slovenia,2018-03,Coal and manufactured gases,410.747
2064,Slovenia,2018-04,Coal and manufactured gases,299.446
2065,Slovenia,2018-05,Coal and manufactured gases,142.745
2066,Slovenia,2018-06,Coal and manufactured gases,130.284
2067,Slovenia,2018-07,Coal and manufactured gases,366.096
2068,Slovenia,2018-08,Coal and manufactured gases,408.416
2069,Slovenia,2018-09,Coal and manufactured gases,366.68
2070,Slovenia,2018-10,Coal and manufactured gases,452.317
2071,Slovenia,2018-11,Coal and manufactured gases,432.141
2072,Slovenia,2018-12,Coal and manufactured gases,326.592
2073,Slovenia,2019-01,Coal and manufactured gases,400.36
2074,Slovenia,2019-02,Coal and manufactured gases,352.111
2075,Slovenia,2019-03,Coal and manufactured gases,296.802
2076,Slovenia,2019-04,Coal and manufactured gases,248.243
2077,Slovenia,2019-05,Coal and manufactured gases,283.425
2078,Slovenia,2019-06,Coal and manufactured gases,300.744
2079,Slovenia,2019-07,Coal and manufactured gases,431.435
2080,Slovenia,2019-08,Coal and manufactured gases,275.63
2081,Slovenia,2019-09,Coal and manufactured gases,251.071
2082,Slovenia,2019-10,Coal and manufactured gases,468.618
2083,Slovenia,2019-11,Coal and manufactured gases,331.853
2084,Slovenia,2019-12,Coal and manufactured gases,340.848
2085,Slovenia,2020-01,Coal and manufactured gases,295.106
2086,Slovenia,2020-02,Coal and manufactured gases,287.88
2087,Slovenia,2020-03,Coal and manufactured gases,226.631
2088,Slovenia,2020-04,Coal and manufactured gases,196.527
2089,Slovenia,2020-05,Coal and manufactured gases,174.403
2090,Slovenia,2020-06,Coal and manufactured gases,314.05
2091,Slovenia,2020-07,Coal and manufactured gases,398.708
2092,Slovenia,2020-08,Coal and manufactured gases,329.486
2093,Slovenia,2020-09,Coal and manufactured gases,345.235
2094,Slovenia,2020-10,Coal and manufactured gases,477.003
2095,Slovenia,2020-11,Coal and manufactured gases,436.52
2096,Slovenia,2020-12,Coal and manufactured gases,386.698
2097,Slovenia,2021-01,Coal and manufactured gases,378.572
2098,Slovenia,2021-02,Coal and manufactured gases,305.154
2099,Slovenia,2021-03,Coal and manufactured gases,369.927
2100,Slovenia,2021-04,Coal and manufactured gases,309.122
2101,Slovenia,2021-05,Coal and manufactured gases,171.633
2102,Slovenia,2021-06,Coal and manufactured gases,116.191
2103,Slovenia,2021-07,Coal and manufactured gases,145.57
2104,Slovenia,2021-08,Coal and manufactured gases,350.886
2105,Slovenia,2021-09,Coal and manufactured gases,264.992
2106,Slovenia,2021-10,Coal and manufactured gases,305.45
2107,Slovenia,2021-11,Coal and manufactured gases,350.115
2108,Slovenia,2021-12,Coal and manufactured gases,336.489
2109,Slovenia,2022-01,Coal and manufactured gases,348.939
2110,Slovenia,2022-02,Coal and manufactured gases,319.46
2111,Slovenia,2022-03,Coal and manufactured gases,421.637
2112,Slovenia,2022-04,Coal and manufactured gases,224.968
2113,Slovenia,2022-05,Coal and manufactured gases,222.107
2114,Slovakia,2017-01,Coal and manufactured gases,101.0
2115,Slovakia,2017-02,Coal and manufactured gases,258.0
