,country,time-period,sector,energy-type,value(KTOE)
1800,Sweden,2016,transport,Motor gasoline (excluding biofuel portion),2289.417
1801,Sweden,2017,transport,Motor gasoline (excluding biofuel portion),2181.063
1802,Sweden,2018,transport,Motor gasoline (excluding biofuel portion),2039.413
1803,Sweden,2019,transport,Motor gasoline (excluding biofuel portion),1990.432
1804,Sweden,2020,transport,Motor gasoline (excluding biofuel portion),1817.766
1805,Slovenia,2009,transport,Motor gasoline (excluding biofuel portion),614.788
1806,Slovenia,2010,transport,Motor gasoline (excluding biofuel portion),600.125
1807,Slovenia,2011,transport,Motor gasoline (excluding biofuel portion),582.321
1808,Slovenia,2012,transport,Motor gasoline (excluding biofuel portion),525.764
1809,Slovenia,2013,transport,Motor gasoline (excluding biofuel portion),478.634
1810,Slovenia,2014,transport,Motor gasoline (excluding biofuel portion),447.214
1811,Slovenia,2015,transport,Motor gasoline (excluding biofuel portion),436.74
1812,Slovenia,2016,transport,Motor gasoline (excluding biofuel portion),433.598
1813,Slovenia,2017,transport,Motor gasoline (excluding biofuel portion),422.887
1814,Slovenia,2018,transport,Motor gasoline (excluding biofuel portion),425.651
1815,Slovenia,2019,transport,Motor gasoline (excluding biofuel portion),407.666
1816,Slovenia,2020,transport,Motor gasoline (excluding biofuel portion),321.921
1817,Slovakia,2009,transport,Motor gasoline (excluding biofuel portion),610.502
1818,Slovakia,2010,transport,Motor gasoline (excluding biofuel portion),599.5
1819,Slovakia,2011,transport,Motor gasoline (excluding biofuel portion),569.889
1820,Slovakia,2012,transport,Motor gasoline (excluding biofuel portion),554.742
1821,Slovakia,2013,transport,Motor gasoline (excluding biofuel portion),562.68
1822,Slovakia,2014,transport,Motor gasoline (excluding biofuel portion),551.591
1823,Slovakia,2015,transport,Motor gasoline (excluding biofuel portion),576.812
1824,Slovakia,2016,transport,Motor gasoline (excluding biofuel portion),609.309
1825,Slovakia,2017,transport,Motor gasoline (excluding biofuel portion),609.184
1826,Slovakia,2018,transport,Motor gasoline (excluding biofuel portion),570.844
1827,Slovakia,2019,transport,Motor gasoline (excluding biofuel portion),548.808
1828,Slovakia,2020,transport,Motor gasoline (excluding biofuel portion),503.663
1829,Turkey,2009,transport,Motor gasoline (excluding biofuel portion),2560.571
1830,Turkey,2010,transport,Motor gasoline (excluding biofuel portion),2145.801
1831,Turkey,2011,transport,Motor gasoline (excluding biofuel portion),1910.906
1832,Turkey,2012,transport,Motor gasoline (excluding biofuel portion),1894.377
1833,Turkey,2013,transport,Motor gasoline (excluding biofuel portion),1922.402
1834,Turkey,2014,transport,Motor gasoline (excluding biofuel portion),1991.636
1835,Turkey,2015,transport,Motor gasoline (excluding biofuel portion),2161.786
1836,Turkey,2016,transport,Motor gasoline (excluding biofuel portion),2305.914
1837,Turkey,2017,transport,Motor gasoline (excluding biofuel portion),2376.536
1838,Turkey,2018,transport,Motor gasoline (excluding biofuel portion),2326.512
1839,Turkey,2019,transport,Motor gasoline (excluding biofuel portion),2388.103
1840,Turkey,2020,transport,Motor gasoline (excluding biofuel portion),2391.417
1841,Ukraine,2009,transport,Motor gasoline (excluding biofuel portion),4945.639
1842,Ukraine,2010,transport,Motor gasoline (excluding biofuel portion),4868.921
1843,Ukraine,2011,transport,Motor gasoline (excluding biofuel portion),4587.5
1844,Ukraine,2012,transport,Motor gasoline (excluding biofuel portion),4455.909
1845,Ukraine,2013,transport,Motor gasoline (excluding biofuel portion),4158.498
1846,Ukraine,2014,transport,Motor gasoline (excluding biofuel portion),3303.048
1847,Ukraine,2015,transport,Motor gasoline (excluding biofuel portion),2518.009
1848,Ukraine,2016,transport,Motor gasoline (excluding biofuel portion),2281.552
1849,Ukraine,2017,transport,Motor gasoline (excluding biofuel portion),2062.96
1850,Ukraine,2018,transport,Motor gasoline (excluding biofuel portion),1853.826
1851,Ukraine,2019,transport,Motor gasoline (excluding biofuel portion),1659.322
1852,Ukraine,2020,transport,Motor gasoline (excluding biofuel portion),1776.584
1853,United Kingdom,2009,transport,Motor gasoline (excluding biofuel portion),16684.744
1854,United Kingdom,2010,transport,Motor gasoline (excluding biofuel portion),15597.978
1855,United Kingdom,2011,transport,Motor gasoline (excluding biofuel portion),14850.804
1856,United Kingdom,2012,transport,Motor gasoline (excluding biofuel portion),14153.454
1857,United Kingdom,2013,transport,Motor gasoline (excluding biofuel portion),13450.048
1858,United Kingdom,2014,transport,Motor gasoline (excluding biofuel portion),13185.063
1859,United Kingdom,2015,transport,Motor gasoline (excluding biofuel portion),12925.976
1860,United Kingdom,2016,transport,Motor gasoline (excluding biofuel portion),12784.282
1861,United Kingdom,2017,transport,Motor gasoline (excluding biofuel portion),12603.991
1862,United Kingdom,2018,transport,Motor gasoline (excluding biofuel portion),12367.667
1863,United Kingdom,2019,transport,Motor gasoline (excluding biofuel portion),12492.713
1864,Kosovo,2009,transport,Motor gasoline (excluding biofuel portion),86.763
1865,Kosovo,2010,transport,Motor gasoline (excluding biofuel portion),75.124
1866,Kosovo,2011,transport,Motor gasoline (excluding biofuel portion),71.95
1867,Kosovo,2012,transport,Motor gasoline (excluding biofuel portion),67.718
1868,Kosovo,2013,transport,Motor gasoline (excluding biofuel portion),62.427
1869,Kosovo,2014,transport,Motor gasoline (excluding biofuel portion),66.81
1870,Kosovo,2015,transport,Motor gasoline (excluding biofuel portion),67.87
1871,Kosovo,2016,transport,Motor gasoline (excluding biofuel portion),69.991
1872,Kosovo,2017,transport,Motor gasoline (excluding biofuel portion),65.774
1873,Kosovo,2018,transport,Motor gasoline (excluding biofuel portion),61.452
1874,Kosovo,2019,transport,Motor gasoline (excluding biofuel portion),61.625
1875,Kosovo,2020,transport,Motor gasoline (excluding biofuel portion),54.234
1876,Albania,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1877,Albania,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1878,Albania,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1879,Albania,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1880,Albania,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1881,Albania,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1882,Albania,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1883,Albania,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),1.027
1884,Albania,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1885,Albania,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1886,Albania,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1887,Albania,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1888,Austria,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),33.153
1889,Austria,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),32.443
1890,Austria,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),30.539
1891,Austria,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),30.278
1892,Austria,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),30.359
1893,Austria,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),29.241
1894,Austria,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),29.145
1895,Austria,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),27.936
1896,Austria,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),27.377
1897,Austria,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),28.826
1898,Austria,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),29.131
1899,Austria,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),29.131
1900,Bosnia and Herzegovina,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1901,Bosnia and Herzegovina,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1902,Bosnia and Herzegovina,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1903,Bosnia and Herzegovina,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1904,Bosnia and Herzegovina,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1905,Bosnia and Herzegovina,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1906,Bosnia and Herzegovina,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1907,Belgium,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),3.287
1908,Belgium,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),3.697
1909,Belgium,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),3.8
1910,Belgium,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),3.389
1911,Belgium,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),2.978
1912,Belgium,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),2.773
1913,Belgium,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),2.362
1914,Belgium,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),1.849
1915,Belgium,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),1.849
1916,Belgium,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),1.849
1917,Belgium,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),1.849
1918,Belgium,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),1.264
1919,Bulgaria,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),22.595
1920,Bulgaria,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),14.379
1921,Bulgaria,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),20.541
1922,Bulgaria,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),10.27
1923,Bulgaria,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),11.297
1924,Bulgaria,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),8.216
1925,Bulgaria,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),12.324
1926,Bulgaria,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),19.514
1927,Bulgaria,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),20.121
1928,Bulgaria,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),17.12
1929,Bulgaria,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),11.112
1930,Bulgaria,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),8.331
1931,Cyprus,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1932,Cyprus,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1933,Cyprus,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1934,Cyprus,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1935,Cyprus,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1936,Cyprus,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1937,Cyprus,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1938,Cyprus,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
1939,Cyprus,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),1.938
1940,Cyprus,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),1.861
1941,Cyprus,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),1.375
1942,Cyprus,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),1.271
1943,Czechia,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),29.992
1944,Czechia,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),27.923
1945,Czechia,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),43.437
1946,Czechia,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),19.65
1947,Czechia,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),17.581
1948,Czechia,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),16.547
1949,Czechia,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),35.163
1950,Czechia,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),39.3
1951,Czechia,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),49.642
1952,Czechia,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),31.026
1953,Czechia,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),44.471
1954,Czechia,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),39.3
1955,Germany,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),825.986
1956,Germany,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),772.829
1957,Germany,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),709.449
1958,Germany,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),710.471
1959,Germany,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),666.514
1960,Germany,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),715.582
1961,Germany,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),716.605
1962,Germany,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),766.695
1963,Germany,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),663.447
1964,Germany,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),641.98
1965,Germany,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),722.738
1966,Germany,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),291.344
1967,Denmark,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),42.598
1968,Denmark,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),45.715
1969,Denmark,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),43.637
1970,Denmark,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),37.403
1971,Denmark,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),36.364
1972,Denmark,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),35.325
1973,Denmark,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),32.676
1974,Denmark,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),33.947
1975,Denmark,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),32.732
1976,Denmark,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),30.507
1977,Denmark,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),30.813
1978,Denmark,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),15.994
1979,Estonia,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),1.061
1980,Estonia,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),0.934
1981,Estonia,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),1.133
1982,Estonia,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),1.008
1983,Estonia,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),1.302
1984,Estonia,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),1.315
1985,Estonia,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),1.389
1986,Estonia,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),1.131
1987,Estonia,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),1.194
1988,Estonia,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),1.333
1989,Estonia,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),1.291
1990,Estonia,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),1.201
1991,Greece,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),285.516
1992,Greece,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),234.165
1993,Greece,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),219.786
1994,Greece,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),184.867
1995,Greece,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),174.596
1996,Greece,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),177.677
1997,Greece,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),166.38
1998,Greece,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),186.921
1999,Greece,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),192.848
2000,Greece,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),220.11
2001,Greece,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),222.394
2002,Greece,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),88.546
2003,Spain,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),2154.02
2004,Spain,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),2404.708
2005,Spain,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),2157.18
2006,Spain,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),1867.519
2007,Spain,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),1590.499
2008,Spain,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),1687.403
2009,Spain,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),1824.334
2010,Spain,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),1985.49
2011,Spain,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),2158.233
2012,Spain,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),2245.658
2013,Spain,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),2373.108
2014,Spain,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),955.353
2015,Finland,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),79.634
2016,Finland,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),77.565
2017,Finland,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),86.873
2018,Finland,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),72.394
2019,Finland,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),62.052
2020,Finland,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),62.052
2021,Finland,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),59.984
2022,Finland,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),61.018
2023,Finland,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),63.086
2024,Finland,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),69.292
2025,Finland,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),66.189
2026,Finland,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),27.923
2027,France,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),808.241
2028,France,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),785.647
2029,France,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),1473.048
2030,France,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),1481.958
2031,France,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),1462.261
2032,France,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),1403.861
2033,France,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),1400.935
2034,France,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),1447.451
2035,France,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),1496.896
2036,France,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),1575.709
2037,France,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),1601.872
2038,France,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),1018.522
2039,Georgia,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),1.053
2040,Georgia,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),1.032
2041,Georgia,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),1.027
2042,Georgia,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),1.027
2043,Georgia,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),1.027
2044,Georgia,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),0.308
2045,Georgia,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),0.616
2046,Georgia,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),0.108
2047,Croatia,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),11.55
2048,Croatia,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),9.45
2049,Croatia,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),10.5
2050,Croatia,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),9.45
2051,Croatia,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),9.45
2052,Croatia,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),9.45
2053,Croatia,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),10.5
2054,Croatia,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),10.5
2055,Croatia,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),10.08
2056,Croatia,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),10.185
2057,Croatia,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),10.29
2058,Croatia,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),5.145
2059,Hungary,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2060,Hungary,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2061,Hungary,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2062,Hungary,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2063,Hungary,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2064,Hungary,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2065,Hungary,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2066,Hungary,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2067,Hungary,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2068,Hungary,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2069,Hungary,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2070,Hungary,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2071,Ireland,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),30.546
2072,Ireland,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),26.333
2073,Ireland,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),6.32
2074,Ireland,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),6.32
2075,Ireland,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),6.32
2076,Ireland,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),6.32
2077,Ireland,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),6.32
2078,Ireland,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),3.16
2079,Ireland,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),5.042
2080,Ireland,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),4.913
2081,Ireland,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),5.244
2082,Ireland,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),1.871
2083,Iceland,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),7.373
2084,Iceland,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),7.356
2085,Iceland,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),9.458
2086,Iceland,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),6.306
2087,Iceland,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),6.306
2088,Iceland,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),12.611
2089,Iceland,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),6.306
2090,Iceland,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),7.154
2091,Iceland,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),7.321
2092,Iceland,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),7.861
2093,Iceland,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),8.901
2094,Iceland,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),4.18
2095,Italy,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),671.682
2096,Italy,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),695.304
2097,Italy,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),712.764
2098,Italy,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),680.926
2099,Italy,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),680.926
2100,Italy,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),643.952
2101,Italy,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),695.304
2102,Italy,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),708.656
2103,Italy,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),779.358
2104,Italy,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),874.108
2105,Italy,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),904.573
2106,Italy,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),341.594
2107,Lithuania,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2108,Lithuania,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2109,Lithuania,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2110,Lithuania,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2111,Lithuania,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2112,Lithuania,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2113,Lithuania,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2114,Lithuania,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2115,Lithuania,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),0.103
2116,Lithuania,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),0.103
2117,Lithuania,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),0.207
2118,Lithuania,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),0.207
2119,Luxembourg,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2120,Luxembourg,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2121,Luxembourg,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2122,Luxembourg,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2123,Luxembourg,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2124,Luxembourg,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2125,Luxembourg,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2126,Luxembourg,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2127,Luxembourg,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2128,Luxembourg,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2129,Luxembourg,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2130,Luxembourg,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2131,Latvia,2009,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2132,Latvia,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2133,Latvia,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2134,Latvia,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),1.032
2135,Latvia,2013,transport,Kerosene-type jet fuel (excluding biofuel portion),1.032
2136,Latvia,2014,transport,Kerosene-type jet fuel (excluding biofuel portion),1.032
2137,Latvia,2015,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2138,Latvia,2016,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2139,Latvia,2017,transport,Kerosene-type jet fuel (excluding biofuel portion),1.328
2140,Latvia,2018,transport,Kerosene-type jet fuel (excluding biofuel portion),0.239
2141,Latvia,2019,transport,Kerosene-type jet fuel (excluding biofuel portion),0.129
2142,Latvia,2020,transport,Kerosene-type jet fuel (excluding biofuel portion),0.252
2143,Moldova,2010,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2144,Moldova,2011,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
2145,Moldova,2012,transport,Kerosene-type jet fuel (excluding biofuel portion),0.0
